l_code,l_name,year,day,rm
777,和歌山,2003,326,9
777,和歌山,2004,319,9
777,和歌山,2005,329,9
777,和歌山,2006,325,9
777,和歌山,2007,326,9
777,和歌山,2008,324,9
777,和歌山,2009,321,9
777,和歌山,2010,318,9
777,和歌山,2011,327,9
777,和歌山,2012,330,9
777,和歌山,2013,318,9
777,和歌山,2014,326,9
777,和歌山,2015,323,9
778,潮岬,1996,328,8
778,潮岬,1997,323,8
778,潮岬,1998,326,8
778,潮岬,1999,321,8
778,潮岬,2000,331,8
778,潮岬,2001,327,8
778,潮岬,2002,320,8
778,潮岬,2003,319,8
778,潮岬,2004,326,8
778,潮岬,2005,401,8
778,潮岬,2006,319,8
778,潮岬,2007,328,8
778,潮岬,2008,324,8
778,潮岬,2009,322,8
778,潮岬,2010,-,-
778,潮岬,2011,-,-
778,潮岬,2012,-,-
778,潮岬,2013,-,-
778,潮岬,2014,-,-
778,潮岬,2015,-,-
780,奈良,1996,401,8
780,奈良,1997,328,8
780,奈良,1998,326,8
780,奈良,1999,326,8
780,奈良,2000,405,8
780,奈良,2001,326,8
780,奈良,2002,320,8
780,奈良,2003,330,8
780,奈良,2004,325,8
780,奈良,2005,402,8
780,奈良,2006,329,8
780,奈良,2007,327,8
780,奈良,2008,326,8
780,奈良,2009,323,8
780,奈良,2010,320,8
780,奈良,2011,331,8
780,奈良,2012,403,8
780,奈良,2013,322,8
780,奈良,2014,327,8
780,奈良,2015,327,8
800,厳原,1996,331,9
800,厳原,1997,321,9
800,厳原,1998,321,9
800,厳原,1999,326,9
800,厳原,2000,327,9
800,厳原,2001,324,9
800,厳原,2002,317,9
800,厳原,2003,323,9
800,厳原,2004,322,9
800,厳原,2005,401,9
800,厳原,2006,323,9
800,厳原,2007,326,8
800,厳原,2008,327,8
800,厳原,2009,318,8
800,厳原,2010,-,-
800,厳原,2011,-,-
800,厳原,2012,-,-
800,厳原,2013,-,-
800,厳原,2014,-,-
800,厳原,2015,-,-
807,福岡,1996,323,8
807,福岡,1997,318,8
807,福岡,1998,319,8
807,福岡,1999,321,8
807,福岡,2000,325,8
807,福岡,2001,322,8
807,福岡,2002,315,8
807,福岡,2003,322,8
807,福岡,2004,317,8
807,福岡,2005,329,8
807,福岡,2006,323,8
807,福岡,2007,321,8
807,福岡,2008,324,8
807,福岡,2009,313,8
807,福岡,2010,314,8
807,福岡,2011,322,8
807,福岡,2012,327,8
807,福岡,2013,313,8
807,福岡,2014,319,8
807,福岡,2015,322,8
813,佐賀,1996,325,9
813,佐賀,1997,318,9
813,佐賀,1998,318,9
813,佐賀,1999,321,9
813,佐賀,2000,327,9
813,佐賀,2001,324,8
813,佐賀,2002,317,8
813,佐賀,2003,321,8
813,佐賀,2004,323,8
813,佐賀,2005,331,8
813,佐賀,2006,323,8
813,佐賀,2007,324,8
813,佐賀,2008,324,8
813,佐賀,2009,319,8
813,佐賀,2010,321,8
813,佐賀,2011,322,8
813,佐賀,2012,328,8
813,佐賀,2013,318,8
813,佐賀,2014,319,8
813,佐賀,2015,322,8
815,大分,1996,326,8
815,大分,1997,320,8
815,大分,1998,319,8
815,大分,1999,326,8
815,大分,2000,326,8
815,大分,2001,323,8
815,大分,2002,317,8
815,大分,2003,324,8
815,大分,2004,319,8
815,大分,2005,331,8
815,大分,2006,323,8
815,大分,2007,322,8
815,大分,2008,324,8
815,大分,2009,317,8
815,大分,2010,317,8
815,大分,2011,323,8
815,大分,2012,327,8
815,大分,2013,314,8
815,大分,2014,325,8
815,大分,2015,326,8
817,長崎,1996,323,8
817,長崎,1997,318,8
817,長崎,1998,324,8
817,長崎,1999,322,8
817,長崎,2000,326,8
817,長崎,2001,322,8
817,長崎,2002,319,8
817,長崎,2003,319,8
817,長崎,2004,323,8
817,長崎,2005,401,8
817,長崎,2006,322,8
817,長崎,2007,324,8
817,長崎,2008,324,8
817,長崎,2009,321,8
817,長崎,2010,318,8
817,長崎,2011,323,8
817,長崎,2012,326,8
817,長崎,2013,316,8
817,長崎,2014,320,8
817,長崎,2015,322,8
819,熊本,1996,322,8
819,熊本,1997,315,8
819,熊本,1998,317,8
819,熊本,1999,322,8
819,熊本,2000,324,8
819,熊本,2001,323,8
819,熊本,2002,316,8
819,熊本,2003,320,8
819,熊本,2004,324,8
819,熊本,2005,401,8
819,熊本,2006,320,8
819,熊本,2007,323,8
819,熊本,2008,322,8
819,熊本,2009,316,8
819,熊本,2010,316,8
819,熊本,2011,321,9
819,熊本,2012,325,9
819,熊本,2013,316,9
819,熊本,2014,320,9
819,熊本,2015,321,9
822,延岡,1996,-,-
822,延岡,1997,318,8
822,延岡,1998,326,8
822,延岡,1999,320,8
822,延岡,2000,-,-
822,延岡,2001,-,-
822,延岡,2002,-,-
822,延岡,2003,-,-
822,延岡,2004,-,-
822,延岡,2005,-,-
822,延岡,2006,-,-
822,延岡,2007,-,-
822,延岡,2008,-,-
822,延岡,2009,-,-
822,延岡,2010,-,-
822,延岡,2011,-,-
822,延岡,2012,-,-
822,延岡,2013,-,-
822,延岡,2014,-,-
822,延岡,2015,-,-
827,鹿児島,1996,325,8
827,鹿児島,1997,321,8
827,鹿児島,1998,328,8
827,鹿児島,1999,326,8
827,鹿児島,2000,330,8
827,鹿児島,2001,330,8
827,鹿児島,2002,327,8
827,鹿児島,2003,324,8
827,鹿児島,2004,329,8
827,鹿児島,2005,403,8
827,鹿児島,2006,320,8
827,鹿児島,2007,330,8
827,鹿児島,2008,328,8
827,鹿児島,2009,319,8
827,鹿児島,2010,323,8
827,鹿児島,2011,323,8
827,鹿児島,2012,326,8
827,鹿児島,2013,315,8
827,鹿児島,2014,320,8
827,鹿児島,2015,321,8
830,宮崎,1996,322,8
830,宮崎,1997,317,8
830,宮崎,1998,323,8
830,宮崎,1999,325,8
830,宮崎,2000,328,8
830,宮崎,2001,322,9
830,宮崎,2002,318,9
830,宮崎,2003,323,9
830,宮崎,2004,326,9
830,宮崎,2005,328,9
830,宮崎,2006,318,9
830,宮崎,2007,326,9
830,宮崎,2008,326,9
830,宮崎,2009,316,9
830,宮崎,2010,317,9
830,宮崎,2011,323,9
830,宮崎,2012,324,9
830,宮崎,2013,313,9
830,宮崎,2014,319,9
830,宮崎,2015,322,9
836,屋久島,1996,-,-
836,屋久島,1997,-,-
836,屋久島,1998,-,-
836,屋久島,1999,-,-
836,屋久島,2000,-,-
836,屋久島,2001,-,-
836,屋久島,2002,-,-
836,屋久島,2003,-,-
836,屋久島,2004,-,-
836,屋久島,2005,-,-
836,屋久島,2006,-,-
836,屋久島,2007,-,-
836,屋久島,2008,-,-
836,屋久島,2009,-,-
836,屋久島,2010,-,-
836,屋久島,2011,-,-
836,屋久島,2012,-,-
836,屋久島,2013,-,-
836,屋久島,2014,-,-
836,屋久島,2015,-,-
837,種子島,1996,322,9
837,種子島,1997,323,9
837,種子島,1998,403,9
837,種子島,1999,402,9
837,種子島,2000,330,9
837,種子島,2001,328,9
837,種子島,2002,327,9
837,種子島,2003,320,9
837,種子島,2004,321,9
837,種子島,2005,331,9
837,種子島,2006,320,9
837,種子島,2007,401,9
837,種子島,2008,-,-
837,種子島,2009,-,-
837,種子島,2010,-,-
837,種子島,2011,-,-
837,種子島,2012,-,-
837,種子島,2013,-,-
837,種子島,2014,-,-
837,種子島,2015,-,-
843,福江,1996,326,8
843,福江,1997,320,8
843,福江,1998,326,8
843,福江,1999,326,8
843,福江,2000,328,8
843,福江,2001,324,8
843,福江,2002,323,8
843,福江,2003,322,8
843,福江,2004,326,9
843,福江,2005,331,9
843,福江,2006,322,9
843,福江,2007,328,8
843,福江,2008,331,8
843,福江,2009,323,8
843,福江,2010,-,-
843,福江,2011,-,-
843,福江,2012,-,-
843,福江,2013,-,-
843,福江,2014,-,-
843,福江,2015,-,-
887,松山,1996,329,9
887,松山,1997,324,9
887,松山,1998,321,9
887,松山,1999,325,9
887,松山,2000,328,9
887,松山,2001,324,9
887,松山,2002,318,9
887,松山,2003,326,9
887,松山,2004,319,9
887,松山,2005,401,9
887,松山,2006,324,9
887,松山,2007,323,9
887,松山,2008,325,9
887,松山,2009,317,9
887,松山,2010,314,9
887,松山,2011,325,9
887,松山,2012,330,9
887,松山,2013,317,9
887,松山,2014,324,9
887,松山,2015,327,9
891,高松,1996,402,9
891,高松,1997,328,9
891,高松,1998,325,9
891,高松,1999,327,9
891,高松,2000,331,9
891,高松,2001,326,9
891,高松,2002,318,9
891,高松,2003,328,9
891,高松,2004,324,9
891,高松,2005,401,9
891,高松,2006,327,9
891,高松,2007,328,9
891,高松,2008,325,9
891,高松,2009,320,9
891,高松,2010,320,9
891,高松,2011,331,9
891,高松,2012,402,9
891,高松,2013,322,9
891,高松,2014,326,9
891,高松,2015,324,9
892,宇和島,1996,324,9
892,宇和島,1997,317,9
892,宇和島,1998,318,9
892,宇和島,1999,319,9
892,宇和島,2000,325,9
892,宇和島,2001,321,9
892,宇和島,2002,315,9
892,宇和島,2003,320,9
892,宇和島,2004,317,9
892,宇和島,2005,328,9
892,宇和島,2006,-,-
892,宇和島,2007,-,-
892,宇和島,2008,-,-
892,宇和島,2009,-,-
892,宇和島,2010,-,-
892,宇和島,2011,-,-
892,宇和島,2012,-,-
892,宇和島,2013,-,-
892,宇和島,2014,-,-
892,宇和島,2015,-,-
893,高知,1996,325,9
893,高知,1997,315,9
893,高知,1998,317,9
893,高知,1999,319,9
893,高知,2000,327,9
893,高知,2001,321,9
893,高知,2002,317,9
893,高知,2003,318,9
893,高知,2004,319,9
893,高知,2005,331,9
893,高知,2006,315,9
893,高知,2007,323,9
893,高知,2008,324,9
893,高知,2009,316,9
893,高知,2010,310,9
893,高知,2011,322,9
893,高知,2012,321,9
893,高知,2013,315,9
893,高知,2014,318,9
893,高知,2015,322,9
895,徳島,1996,329,8
895,徳島,1997,325,8
895,徳島,1998,326,8
895,徳島,1999,324,8
895,徳島,2000,330,8
895,徳島,2001,325,8
895,徳島,2002,319,8
895,徳島,2003,327,8
895,徳島,2004,326,8
895,徳島,2005,331,8
895,徳島,2006,327,8
895,徳島,2007,327,8
895,徳島,2008,325,8
895,徳島,2009,323,8
895,徳島,2010,326,8
895,徳島,2011,331,8
895,徳島,2012,401,8
895,徳島,2013,324,8
895,徳島,2014,329,8
895,徳島,2015,328,8
909,名瀬,1996,114,6
909,名瀬,1997,120,6
909,名瀬,1998,112,6
909,名瀬,1999,118,6
909,名瀬,2000,118,6
909,名瀬,2001,126,6
909,名瀬,2002,117,6
909,名瀬,2003,101,6
909,名瀬,2004,120,6
909,名瀬,2005,125,6
909,名瀬,2006,116,6
909,名瀬,2007,129,6
909,名瀬,2008,121,6
909,名瀬,2009,122,6
909,名瀬,2010,122,6
909,名瀬,2011,130,6
909,名瀬,2012,120,6
909,名瀬,2013,114,6
909,名瀬,2014,116,6
909,名瀬,2015,120,6
912,与那国島,1996,118,7
912,与那国島,1997,203,7
912,与那国島,1998,209,7
912,与那国島,1999,206,7
912,与那国島,2000,120,7
912,与那国島,2001,205,7
912,与那国島,2002,121,7
912,与那国島,2003,126,7
912,与那国島,2004,119,7
912,与那国島,2005,205,7
912,与那国島,2006,127,7
912,与那国島,2007,208,7
912,与那国島,2008,130,7
912,与那国島,2009,-,-
912,与那国島,2010,-,-
912,与那国島,2011,-,-
912,与那国島,2012,-,-
912,与那国島,2013,-,-
912,与那国島,2014,-,-
912,与那国島,2015,-,-
917,西表島,1996,114,7
917,西表島,1997,120,7
917,西表島,1998,130,7
917,西表島,1999,207,7
917,西表島,2000,116,7
917,西表島,2001,122,7
917,西表島,2002,115,7
917,西表島,2003,-,-
917,西表島,2004,-,-
917,西表島,2005,-,-
917,西表島,2006,-,-
917,西表島,2007,-,-
917,西表島,2008,-,-
917,西表島,2009,-,-
917,西表島,2010,-,-
917,西表島,2011,-,-
917,西表島,2012,-,-
917,西表島,2013,-,-
917,西表島,2014,-,-
917,西表島,2015,-,-
918,石垣島,1996,104,6
918,石垣島,1997,111,6
918,石垣島,1998,215,6
918,石垣島,1999,131,6
918,石垣島,2000,114,6
918,石垣島,2001,109,6
918,石垣島,2002,104,6
918,石垣島,2003,131,6
918,石垣島,2004,115,6
918,石垣島,2005,107,6
918,石垣島,2006,115,6
918,石垣島,2007,205,7
918,石垣島,2008,127,7
918,石垣島,2009,119,7
918,石垣島,2010,115,7
918,石垣島,2011,117,7
918,石垣島,2012,1224,7
918,石垣島,2013,122,7
918,石垣島,2014,116,7
918,石垣島,2015,106,7
927,宮古島,1996,107,7
927,宮古島,1997,108,7
927,宮古島,1998,110,7
927,宮古島,1999,115,7
927,宮古島,2000,105,7
927,宮古島,2001,108,7
927,宮古島,2002,106,7
927,宮古島,2003,1230,7
927,宮古島,2004,128,7
927,宮古島,2005,129,7
927,宮古島,2006,119,7
927,宮古島,2007,116,7
927,宮古島,2008,129,7
927,宮古島,2009,127,7
927,宮古島,2010,118,7
927,宮古島,2011,117,7
927,宮古島,2012,118,7
927,宮古島,2013,119,7
927,宮古島,2014,116,7
927,宮古島,2015,122,7
929,久米島,1996,113,7
929,久米島,1997,115,7
929,久米島,1998,120,7
929,久米島,1999,126,7
929,久米島,2000,107,7
929,久米島,2001,104,7
929,久米島,2002,107,7
929,久米島,2003,115,7
929,久米島,2004,113,7
929,久米島,2005,-,-
929,久米島,2006,-,-
929,久米島,2007,-,-
929,久米島,2008,-,-
929,久米島,2009,-,-
929,久米島,2010,-,-
929,久米島,2011,-,-
929,久米島,2012,-,-
929,久米島,2013,-,-
929,久米島,2014,-,-
929,久米島,2015,-,-
936,那覇,1996,125,7
936,那覇,1997,120,7
936,那覇,1998,116,7
936,那覇,1999,202,7
936,那覇,2000,118,7
936,那覇,2001,117,7
936,那覇,2002,115,7
936,那覇,2003,121,7
936,那覇,2004,117,7
936,那覇,2005,119,7
936,那覇,2006,113,7
936,那覇,2007,123,7
936,那覇,2008,103,7
936,那覇,2009,102,7
936,那覇,2010,1231,7
936,那覇,2011,107,7
936,那覇,2012,122,7
936,那覇,2013,1228,7
936,那覇,2014,115,7
936,那覇,2015,115,7
940,名護,1996,104,7
940,名護,1997,101,7
940,名護,1998,104,7
940,名護,1999,1228,7
940,名護,2000,101,7
940,名護,2001,118,7
940,名護,2002,115,7
940,名護,2003,-,-
940,名護,2004,-,-
940,名護,2005,-,-
940,名護,2006,-,-
940,名護,2007,-,-
940,名護,2008,-,-
940,名護,2009,-,-
940,名護,2010,-,-
940,名護,2011,-,-
940,名護,2012,-,-
940,名護,2013,-,-
940,名護,2014,-,-
940,名護,2015,-,-
945,南大東島,1996,125,7
945,南大東島,1997,124,7
945,南大東島,1998,113,7
945,南大東島,1999,127,7
945,南大東島,2000,117,7
945,南大東島,2001,116,7
945,南大東島,2002,104,7
945,南大東島,2003,112,7
945,南大東島,2004,122,7
945,南大東島,2005,203,7
945,南大東島,2006,115,7
945,南大東島,2007,202,7
945,南大東島,2008,125,7
945,南大東島,2009,125,7
945,南大東島,2010,126,7
945,南大東島,2011,124,7
945,南大東島,2012,117,7
945,南大東島,2013,107,7
945,南大東島,2014,107,7
945,南大東島,2015,115,7
401,稚内,2016,513,7
401,稚内,2017,509,7
401,稚内,2018,512,7
406,留萌,2016,-,-
406,留萌,2017,-,-
406,留萌,2018,-,-
407,旭川,2016,503,7
407,旭川,2017,503,7
407,旭川,2018,430,7
409,網走,2016,508,7
409,網走,2017,505,7
409,網走,2018,502,7
412,札幌,2016,425,8
412,札幌,2017,428,8
412,札幌,2018,426,8
413,岩見沢,2016,-,-
413,岩見沢,2017,-,-
413,岩見沢,2018,-,-
417,帯広,2016,430,6
417,帯広,2017,501,6
417,帯広,2018,427,6
418,釧路,2016,510,7
418,釧路,2017,514,7
418,釧路,2018,512,7
420,根室,2016,-,-
420,根室,2017,-,-
420,根室,2018,-,-
423,室蘭,2016,425,9
423,室蘭,2017,502,9
423,室蘭,2018,429,9
426,浦河,2016,-,-
426,浦河,2017,-,-
426,浦河,2018,-,-
428,江差,2016,-,-
428,江差,2017,-,-
428,江差,2018,-,-
430,函館,2016,424,9
430,函館,2017,427,9
430,函館,2018,425,9
433,倶知安,2016,-,-
433,倶知安,2017,-,-
433,倶知安,2018,-,-
435,紋別,2016,-,-
435,紋別,2017,-,-
435,紋別,2018,-,-
440,広尾,2016,-,-
440,広尾,2017,-,-
440,広尾,2018,-,-
520,新庄,2016,-,-
520,新庄,2017,-,-
520,新庄,2018,-,-
575,青森,2016,417,8
575,青森,2017,417,8
575,青森,2018,419,8
581,八戸,2016,-,-
581,八戸,2017,-,-
581,八戸,2018,-,-
582,秋田,2016,414,8
582,秋田,2017,416,8
582,秋田,2018,417,8
584,盛岡,2016,411,9
584,盛岡,2017,417,9
584,盛岡,2018,417,9
585,宮古,2016,-,-
585,宮古,2017,-,-
585,宮古,2018,-,-
587,酒田,2016,-,-
587,酒田,2017,-,-
587,酒田,2018,-,-
588,山形,2016,406,8
588,山形,2017,414,8
588,山形,2018,404,8
590,仙台,2016,401,8
590,仙台,2017,407,8
590,仙台,2018,330,8
595,福島,2016,330,9
595,福島,2017,408,9
595,福島,2018,329,9
597,白河,2016,-,-
597,白河,2017,-,-
597,白河,2018,-,-
598,小名浜,2016,-,-
598,小名浜,2017,-,-
598,小名浜,2018,-,-
600,輪島,2016,-,-
600,輪島,2017,-,-
600,輪島,2018,-,-
602,相川,2016,-,-
602,相川,2017,-,-
602,相川,2018,-,-
604,新潟,2016,403,9
604,新潟,2017,408,9
604,新潟,2018,403,9
605,金沢,2016,330,8
605,金沢,2017,404,8
605,金沢,2018,329,8
607,富山,2016,329,8
607,富山,2017,405,8
607,富山,2018,327,8
610,長野,2016,403,8
610,長野,2017,414,8
610,長野,2018,402,8
612,高田,2016,-,-
612,高田,2017,-,-
612,高田,2018,-,-
615,宇都宮,2016,328,8
615,宇都宮,2017,403,8
615,宇都宮,2018,326,8
616,福井,2016,327,8
616,福井,2017,405,8
616,福井,2018,329,8
617,高山,2016,-,-
617,高山,2017,-,-
617,高山,2018,-,-
618,松本,2016,-,-
618,松本,2017,-,-
618,松本,2018,-,-
624,前橋,2016,323,8
624,前橋,2017,402,8
624,前橋,2018,325,8
626,熊谷,2016,323,9
626,熊谷,2017,328,9
626,熊谷,2018,322,9
629,水戸,2016,328,9
629,水戸,2017,403,9
629,水戸,2018,325,9
631,敦賀,2016,-,-
631,敦賀,2017,-,-
631,敦賀,2018,-,-
632,岐阜,2016,320,9
632,岐阜,2017,328,9
632,岐阜,2018,319,9
636,名古屋,2016,319,8
636,名古屋,2017,328,8
636,名古屋,2018,319,8
637,飯田,2016,-,-
637,飯田,2017,-,-
637,飯田,2018,-,-
638,甲府,2016,323,8
638,甲府,2017,330,8
638,甲府,2018,323,8
648,銚子,2016,401,9
648,銚子,2017,401,9
648,銚子,2018,320,9
651,津,2016,328,9
651,津,2017,403,9
651,津,2018,326,9
654,浜松,2016,-,-
654,浜松,2017,-,-
654,浜松,2018,-,-
656,静岡,2016,327,8
656,静岡,2017,402,8
656,静岡,2018,318,8
662,東京,2016,321,9
662,東京,2017,321,9
662,東京,2018,317,9
663,尾鷲,2016,-,-
663,尾鷲,2017,-,-
663,尾鷲,2018,-,-
670,横浜,2016,323,8
670,横浜,2017,325,8
670,横浜,2018,319,8
672,館山,2016,-,-
672,館山,2017,-,-
672,館山,2018,-,-
675,大島,2016,-,-
675,大島,2017,-,-
675,大島,2018,-,-
677,三宅島,2016,-,-
677,三宅島,2017,-,-
677,三宅島,2018,-,-
678,八丈島,2016,-,-
678,八丈島,2017,-,-
678,八丈島,2018,-,-
740,西郷,2016,-,-
740,西郷,2017,-,-
740,西郷,2018,-,-
741,松江,2016,323,8
741,松江,2017,401,8
741,松江,2018,326,8
744,米子,2016,-,-
744,米子,2017,-,-
744,米子,2018,-,-
746,鳥取,2016,323,9
746,鳥取,2017,402,9
746,鳥取,2018,324,9
747,豊岡,2016,-,-
747,豊岡,2017,-,-
747,豊岡,2018,-,-
750,舞鶴,2016,-,-
750,舞鶴,2017,-,-
750,舞鶴,2018,-,-
755,浜田,2016,-,-
755,浜田,2017,-,-
755,浜田,2018,-,-
759,京都,2016,323,9
759,京都,2017,331,9
759,京都,2018,322,9
761,彦根,2016,330,8
761,彦根,2017,405,8
761,彦根,2018,327,8
762,下関,2016,328,8
762,下関,2017,329,8
762,下関,2018,323,8
765,広島,2016,323,9
765,広島,2017,327,9
765,広島,2018,322,9
768,岡山,2016,326,9
768,岡山,2017,401,9
768,岡山,2018,325,9
770,神戸,2016,326,9
770,神戸,2017,403,9
770,神戸,2018,323,9
772,大阪,2016,323,9
772,大阪,2017,330,9
772,大阪,2018,320,9
776,洲本,2016,-,-
776,洲本,2017,-,-
776,洲本,2018,-,-
777,和歌山,2016,322,9
777,和歌山,2017,330,9
777,和歌山,2018,320,9
778,潮岬,2016,-,-
778,潮岬,2017,-,-
778,潮岬,2018,-,-
780,奈良,2016,323,8
780,奈良,2017,403,9
780,奈良,2018,324,9
800,厳原,2016,-,-
800,厳原,2017,-,-
800,厳原,2018,-,-
807,福岡,2016,319,8
807,福岡,2017,325,8
807,福岡,2018,319,8
813,佐賀,2016,323,8
813,佐賀,2017,330,8
813,佐賀,2018,320,8
815,大分,2016,328,8
815,大分,2017,404,8
815,大分,2018,323,8
817,長崎,2016,322,8
817,長崎,2017,330,8
817,長崎,2018,317,8
819,熊本,2016,322,9
819,熊本,2017,401,9
819,熊本,2018,317,9
822,延岡,2016,-,-
822,延岡,2017,-,-
822,延岡,2018,-,-
827,鹿児島,2016,327,8
827,鹿児島,2017,405,8
827,鹿児島,2018,317,8
830,宮崎,2016,324,9
830,宮崎,2017,402,9
830,宮崎,2018,316,9
836,屋久島,2016,-,-
836,屋久島,2017,-,-
836,屋久島,2018,-,-
837,種子島,2016,-,-
837,種子島,2017,-,-
837,種子島,2018,-,-
843,福江,2016,-,-
843,福江,2017,-,-
843,福江,2018,-,-
887,松山,2016,323,9
887,松山,2017,330,9
887,松山,2018,319,9
891,高松,2016,326,9
891,高松,2017,402,9
891,高松,2018,324,9
892,宇和島,2016,-,-
892,宇和島,2017,-,-
892,宇和島,2018,-,-
893,高知,2016,324,9
893,高知,2017,329,9
893,高知,2018,315,9
895,徳島,2016,330,8
895,徳島,2017,403,8
895,徳島,2018,323,8
909,名瀬,2016,118,6
909,名瀬,2017,131,6
909,名瀬,2018,122,6
912,与那国島,2016,-,-
912,与那国島,2017,-,-
912,与那国島,2018,-,-
917,西表島,2016,-,-
917,西表島,2017,-,-
917,西表島,2018,-,-
918,石垣島,2016,212,7
918,石垣島,2017,125,6
918,石垣島,2018,119,6
927,宮古島,2016,204,7
927,宮古島,2017,130,7
927,宮古島,2018,123,7
929,久米島,2016,-,-
929,久米島,2017,-,-
929,久米島,2018,-,-
936,那覇,2016,121,7
936,那覇,2017,114,7
936,那覇,2018,110,7
940,名護,2016,-,-
940,名護,2017,-,-
940,名護,2018,-,-
945,南大東島,2016,209,7
945,南大東島,2017,127,7
945,南大東島,2018,107,7
