Site Name,Currently Being Observed,Latitude,Longitude,Year,First Bloom Date
"Morioka, Japan",True,39.7021331,141.1545397,1977,4/26/1977
"Miyako, Japan",False,39.6395835,141.9461177,1977,4/23/1977
"Sakata, Japan",False,38.9147229,139.8364101,1977,4/16/1977
"Yamagata, Japan",True,38.2553393,140.3400205,1977,4/15/1977
"Sendai, Japan",True,38.2677554,140.8691498,1977,4/14/1977
"Fukushima, Japan",True,37.75454,140.4592144,1977,4/12/1977
"Shirakawa, Japan",False,37.1263397,140.2107192,1977,4/14/1977
"Onahama, Japan",False,36.9383759,140.8977807,1977,4/10/1977
"Wajima, Japan",False,37.3905644,136.8994281,1977,4/10/1977
"Aikawa, Japan",False,35.532347,139.297795,1977,4/13/1977
"Niigata, Japan",True,37.6452283,138.7669125,1977,4/14/1977
"Kanazawa, Japan",True,36.5780499,136.6480247,1977,4/6/1977
"Toyama, Japan",True,36.6957569,137.2136215,1977,4/11/1977
"Nagano, Japan",True,36.1143945,138.0319015,1977,4/15/1977
"Takada, Japan",False,34.516288,135.7448226,1977,4/12/1977
"Utsunomiya, Japan",True,36.5549677,139.8828776,1977,4/1/1977
"Fukui, Japan",True,35.9263502,136.6068127,1977,4/10/1977
"Takayama, Japan",False,36.1396246,137.2510322,1977,4/15/1977
"Matsumoto, Japan",False,36.2382047,137.9687141,1977,4/13/1977
"Maebashi, Japan",True,36.3893418,139.0632826,1977,3/28/1977
"Kumagaya, Japan",True,36.1472472,139.3886141,1977,3/28/1977
"Mito, Japan",True,36.3657792,140.4713933,1977,4/5/1977
"Tsuruga, Japan",False,35.6445135,136.0734634,1977,4/6/1977
"Gifu, Japan",True,35.7867449,137.0460777,1977,3/28/1977
"Nagoya, Japan",True,35.1851045,136.8998438,1977,3/26/1977
"Iida, Japan",False,35.5147101,137.8219519,1977,4/5/1977
"Kofu, Japan",True,35.6652481,138.5710441,1977,3/25/1977
"Choshi, Japan",True,35.7345338,140.8272667,1977,3/26/1977
"Tsu, Japan",True,34.7341973,136.5153283,1977,3/31/1977
"Hamamatsu, Japan",False,34.7109786,137.7259431,1977,3/22/1977
"Shizuoka, Japan",True,34.979149,138.38299,1977,3/22/1977
"Tokyo, Japan",True,35.6828387,139.7594549,1977,3/22/1977
"Owase, Japan",False,34.0707815,136.1911394,1977,3/24/1977
"Yokohama, Japan",True,35.444991,139.636768,1977,3/25/1977
"Tateyama, Japan",False,34.9965304,139.8699838,1977,3/23/1977
"Oshima, Japan",False,34.737515,139.400251,1977,3/26/1977
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1977,3/20/1977
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1977,3/26/1977
"Saigo, Japan",False,32.8728923,130.2439633,1977,4/3/1977
"Matsue, Japan",True,35.468115,133.048768,1977,4/1/1977
"Yonago, Japan",False,35.4276408,133.331459,1977,3/31/1977
"Tottori, Japan",True,35.3555075,133.8678525,1977,4/2/1977
"Toyooka, Japan",False,35.5446737,134.8201126,1977,4/7/1977
"Maizuru, Japan",False,35.4704853,135.34844,1977,4/3/1977
"Hamada, Japan",False,34.8991982,132.0799984,1977,3/25/1977
"Kyoto, Japan",True,35.021041,135.7556075,1977,3/29/1977
"Hikone, Japan",True,35.254276,136.215376,1977,4/5/1977
"Hiroshima, Japan",True,34.3916058,132.4518156,1977,3/26/1977
"Okayama, Japan",True,34.6553944,133.9194595,1977,3/30/1977
"Kobe, Japan",True,34.6932379,135.1943764,1977,3/26/1977
"Osaka, Japan",True,34.6198813,135.490357,1977,3/27/1977
"Sumoto, Japan",False,34.3389909,134.859985,1977,3/26/1977
"Wakayama, Japan",True,34.234617,135.1782181,1977,3/23/1977
"Shionomisaki, Japan",False,33.4377085,135.7549926,1977,3/21/1977
"Nara, Japan",True,34.2963089,135.8816819,1977,3/30/1977
"Matsuyama, Japan",True,33.8395188,132.7653521,1977,3/24/1977
"Takamatsu, Japan",True,34.3425592,134.0465338,1977,3/28/1977
"Uwajima, Japan",False,33.2232315,132.5606514,1977,3/20/1977
"Kochi, Japan",True,33.5680384,133.5394221,1977,3/20/1977
"Tokushima, Japan",True,34.0698307,134.5550353,1977,3/26/1977
"Shimonoseki, Japan",True,33.9577116,130.9415455,1977,3/26/1977
"Izuhara, Japan",False,34.2022882,129.288952,1977,3/23/1977
"Fukuoka, Japan",True,33.6251241,130.6180016,1977,3/23/1977
"Saga, Japan",True,33.2185408,130.1296585,1977,3/21/1977
"Oita, Japan",True,33.1819875,131.4270217,1977,3/23/1977
"Fukue, Japan",False,34.0471135,130.9156608,1977,3/20/1977
"Nagasaki, Japan",True,33.1154683,129.7874339,1977,3/18/1977
"Kumamoto, Japan",True,32.6450475,130.6341345,1977,3/20/1977
"Nobeoka, Japan",False,32.5823063,131.6649034,1977,3/20/1977
"Kagoshima, Japan",True,31.5841689,130.543387,1977,3/18/1977
"Miyazaki, Japan",True,31.9076334,131.4204022,1977,3/18/1977
"Yakushima, Japan",False,30.347925,130.52448324447516,1977,
"Tanegashima, Japan",False,30.591848,130.99589484044418,1977,3/19/1977
"Naze, Japan",True,28.3934485,129.5337385,1977,1/11/1977
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,1977,
"Ishigaki Island, Japan",True,24.3618503,124.1543424,1977,1/20/1977
"Miyakojima, Japan",True,24.813957,125.30557898287014,1977,1/17/1977
"Kumejima, Japan",False,26.341139,126.78905289115316,1977,
"Naha, Japan",True,26.2122345,127.6791452,1977,1/7/1977
"Nago, Japan",False,26.5914524,127.9773062,1977,12/23/1976
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,1977,1/4/1977
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,1977,1/10/1977
"Wakkanai, Japan",True,45.4158108,141.6730309,1978,5/16/1978
"Rumoi, Japan",False,43.941029,141.6368171,1978,5/12/1978
"Asahikawa, Japan",True,43.7627501,142.3579263,1978,5/8/1978
"Abashiri, Japan",True,44.0206027,144.2732035,1978,5/10/1978
"Sapporo, Japan",True,43.061936,141.3542924,1978,5/10/1978
"Iwamizawa, Japan",False,43.1959915,141.7761132,1978,5/10/1978
"Obihiro, Japan",True,42.923809,143.1966324,1978,5/11/1978
"Kushiro, Japan",True,42.9906837,144.3820381,1978,5/25/1978
"Nemuro, Japan",False,43.3301154,145.5829068,1978,5/17/1978
"Muroran, Japan",True,42.3152461,140.9740731,1978,5/12/1978
"Urakawa, Japan",False,42.1684998,142.7680974,1978,5/16/1978
"Esashi, Japan",False,41.8690714,140.1272235,1978,5/8/1978
"Hakodate, Japan",True,41.768793,140.729008,1978,5/8/1978
"Kutchan, Japan",False,42.901741,140.7590818,1978,5/14/1978
"Monbetsu, Japan",False,44.3565151,143.3545224,1978,5/8/1978
"Hiroo, Japan",False,42.285532,143.3116162,1978,5/10/1978
"Shinjo, Japan",False,38.7648577,140.3021449,1978,4/28/1978
"Aomori, Japan",True,40.886943,140.590121,1978,5/1/1978
"Hachinohe, Japan",False,40.5122388,141.4882959,1978,4/28/1978
"Akita, Japan",True,39.6898802,140.342608,1978,4/26/1978
"Morioka, Japan",True,39.7021331,141.1545397,1978,4/29/1978
"Miyako, Japan",False,39.6395835,141.9461177,1978,4/26/1978
"Sakata, Japan",False,38.9147229,139.8364101,1978,4/21/1978
"Yamagata, Japan",True,38.2553393,140.3400205,1978,4/23/1978
"Sendai, Japan",True,38.2677554,140.8691498,1978,4/21/1978
"Fukushima, Japan",True,37.75454,140.4592144,1978,4/17/1978
"Shirakawa, Japan",False,37.1263397,140.2107192,1978,4/22/1978
"Onahama, Japan",False,36.9383759,140.8977807,1978,4/16/1978
"Wajima, Japan",False,37.3905644,136.8994281,1978,4/16/1978
"Aikawa, Japan",False,35.532347,139.297795,1978,4/17/1978
"Niigata, Japan",True,37.6452283,138.7669125,1978,4/17/1978
"Kanazawa, Japan",True,36.5780499,136.6480247,1978,4/11/1978
"Toyama, Japan",True,36.6957569,137.2136215,1978,4/15/1978
"Nagano, Japan",True,36.1143945,138.0319015,1978,4/20/1978
"Takada, Japan",False,34.516288,135.7448226,1978,4/15/1978
"Utsunomiya, Japan",True,36.5549677,139.8828776,1978,4/10/1978
"Fukui, Japan",True,35.9263502,136.6068127,1978,4/12/1978
"Takayama, Japan",False,36.1396246,137.2510322,1978,4/24/1978
"Matsumoto, Japan",False,36.2382047,137.9687141,1978,4/18/1978
"Maebashi, Japan",True,36.3893418,139.0632826,1978,4/10/1978
"Kumagaya, Japan",True,36.1472472,139.3886141,1978,4/8/1978
"Mito, Japan",True,36.3657792,140.4713933,1978,4/11/1978
"Tsuruga, Japan",False,35.6445135,136.0734634,1978,4/10/1978
"Gifu, Japan",True,35.7867449,137.0460777,1978,4/6/1978
"Nagoya, Japan",True,35.1851045,136.8998438,1978,4/5/1978
"Iida, Japan",False,35.5147101,137.8219519,1978,4/14/1978
"Kofu, Japan",True,35.6652481,138.5710441,1978,4/7/1978
"Choshi, Japan",True,35.7345338,140.8272667,1978,4/8/1978
"Tsu, Japan",True,34.7341973,136.5153283,1978,4/9/1978
"Hamamatsu, Japan",False,34.7109786,137.7259431,1978,4/3/1978
"Shizuoka, Japan",True,34.979149,138.38299,1978,4/6/1978
"Tokyo, Japan",True,35.6828387,139.7594549,1978,3/31/1978
"Owase, Japan",False,34.0707815,136.1911394,1978,4/5/1978
"Yokohama, Japan",True,35.444991,139.636768,1978,4/5/1978
"Tateyama, Japan",False,34.9965304,139.8699838,1978,4/7/1978
"Oshima, Japan",False,34.737515,139.400251,1978,4/4/1978
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1978,4/4/1978
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1978,4/8/1978
"Saigo, Japan",False,32.8728923,130.2439633,1978,4/8/1978
"Matsue, Japan",True,35.468115,133.048768,1978,4/8/1978
"Yonago, Japan",False,35.4276408,133.331459,1978,4/8/1978
"Tottori, Japan",True,35.3555075,133.8678525,1978,4/8/1978
"Toyooka, Japan",False,35.5446737,134.8201126,1978,4/10/1978
"Maizuru, Japan",False,35.4704853,135.34844,1978,4/10/1978
"Hamada, Japan",False,34.8991982,132.0799984,1978,4/4/1978
"Kyoto, Japan",True,35.021041,135.7556075,1978,4/8/1978
"Hikone, Japan",True,35.254276,136.215376,1978,4/9/1978
"Hiroshima, Japan",True,34.3916058,132.4518156,1978,4/3/1978
"Okayama, Japan",True,34.6553944,133.9194595,1978,4/3/1978
"Kobe, Japan",True,34.6932379,135.1943764,1978,4/6/1978
"Osaka, Japan",True,34.6198813,135.490357,1978,4/4/1978
"Sumoto, Japan",False,34.3389909,134.859985,1978,4/5/1978
"Wakayama, Japan",True,34.234617,135.1782181,1978,4/2/1978
"Shionomisaki, Japan",False,33.4377085,135.7549926,1978,4/3/1978
"Nara, Japan",True,34.2963089,135.8816819,1978,4/8/1978
"Matsuyama, Japan",True,33.8395188,132.7653521,1978,4/2/1978
"Takamatsu, Japan",True,34.3425592,134.0465338,1978,4/4/1978
"Uwajima, Japan",False,33.2232315,132.5606514,1978,3/31/1978
"Kochi, Japan",True,33.5680384,133.5394221,1978,3/29/1978
"Tokushima, Japan",True,34.0698307,134.5550353,1978,4/2/1978
"Shimonoseki, Japan",True,33.9577116,130.9415455,1978,3/31/1978
"Izuhara, Japan",False,34.2022882,129.288952,1978,3/30/1978
"Fukuoka, Japan",True,33.6251241,130.6180016,1978,4/1/1978
"Saga, Japan",True,33.2185408,130.1296585,1978,3/30/1978
"Oita, Japan",True,33.1819875,131.4270217,1978,3/30/1978
"Fukue, Japan",False,34.0471135,130.9156608,1978,4/3/1978
"Nagasaki, Japan",True,33.1154683,129.7874339,1978,3/29/1978
"Kumamoto, Japan",True,32.6450475,130.6341345,1978,3/29/1978
"Nobeoka, Japan",False,32.5823063,131.6649034,1978,4/1/1978
"Kagoshima, Japan",True,31.5841689,130.543387,1978,4/1/1978
"Miyazaki, Japan",True,31.9076334,131.4204022,1978,3/30/1978
"Yakushima, Japan",False,30.347925,130.52448324447516,1978,
"Tanegashima, Japan",False,30.591848,130.99589484044418,1978,4/7/1978
"Naze, Japan",True,28.3934485,129.5337385,1978,1/27/1978
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,1978,
"Ishigaki Island, Japan",True,24.3618503,124.1543424,1978,1/27/1978
"Miyakojima, Japan",True,24.813957,125.30557898287014,1978,2/1/1978
"Kumejima, Japan",False,26.341139,126.78905289115316,1978,1/6/1978
"Naha, Japan",True,26.2122345,127.6791452,1978,1/17/1978
"Nago, Japan",False,26.5914524,127.9773062,1978,12/30/1977
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,1978,1/26/1978
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,1978,
"Wakkanai, Japan",True,45.4158108,141.6730309,1979,5/21/1979
"Rumoi, Japan",False,43.941029,141.6368171,1979,5/17/1979
"Asahikawa, Japan",True,43.7627501,142.3579263,1979,5/12/1979
"Abashiri, Japan",True,44.0206027,144.2732035,1979,5/24/1979
"Sapporo, Japan",True,43.061936,141.3542924,1979,5/9/1979
"Iwamizawa, Japan",False,43.1959915,141.7761132,1979,5/10/1979
"Obihiro, Japan",True,42.923809,143.1966324,1979,5/11/1979
"Kushiro, Japan",True,42.9906837,144.3820381,1979,5/28/1979
"Nemuro, Japan",False,43.3301154,145.5829068,1979,5/28/1979
"Muroran, Japan",True,42.3152461,140.9740731,1979,5/12/1979
"Urakawa, Japan",False,42.1684998,142.7680974,1979,5/18/1979
"Esashi, Japan",False,41.8690714,140.1272235,1979,5/4/1979
"Hakodate, Japan",True,41.768793,140.729008,1979,5/7/1979
"Kutchan, Japan",False,42.901741,140.7590818,1979,5/17/1979
"Monbetsu, Japan",False,44.3565151,143.3545224,1979,5/21/1979
"Hiroo, Japan",False,42.285532,143.3116162,1979,5/21/1979
"Shinjo, Japan",False,38.7648577,140.3021449,1979,4/22/1979
"Aomori, Japan",True,40.886943,140.590121,1979,4/30/1979
"Hachinohe, Japan",False,40.5122388,141.4882959,1979,5/1/1979
"Akita, Japan",True,39.6898802,140.342608,1979,4/18/1979
"Morioka, Japan",True,39.7021331,141.1545397,1979,4/24/1979
"Miyako, Japan",False,39.6395835,141.9461177,1979,4/19/1979
"Sakata, Japan",False,38.9147229,139.8364101,1979,4/11/1979
"Yamagata, Japan",True,38.2553393,140.3400205,1979,4/12/1979
"Sendai, Japan",True,38.2677554,140.8691498,1979,4/9/1979
"Fukushima, Japan",True,37.75454,140.4592144,1979,4/8/1979
"Shirakawa, Japan",False,37.1263397,140.2107192,1979,4/8/1979
"Onahama, Japan",False,36.9383759,140.8977807,1979,3/31/1979
"Wajima, Japan",False,37.3905644,136.8994281,1979,4/7/1979
"Aikawa, Japan",False,35.532347,139.297795,1979,4/7/1979
"Niigata, Japan",True,37.6452283,138.7669125,1979,4/8/1979
"Kanazawa, Japan",True,36.5780499,136.6480247,1979,3/30/1979
"Toyama, Japan",True,36.6957569,137.2136215,1979,4/3/1979
"Nagano, Japan",True,36.1143945,138.0319015,1979,4/8/1979
"Takada, Japan",False,34.516288,135.7448226,1979,3/31/1979
"Utsunomiya, Japan",True,36.5549677,139.8828776,1979,3/29/1979
"Fukui, Japan",True,35.9263502,136.6068127,1979,3/31/1979
"Takayama, Japan",False,36.1396246,137.2510322,1979,4/9/1979
"Matsumoto, Japan",False,36.2382047,137.9687141,1979,4/6/1979
"Maebashi, Japan",True,36.3893418,139.0632826,1979,3/28/1979
"Kumagaya, Japan",True,36.1472472,139.3886141,1979,3/27/1979
"Mito, Japan",True,36.3657792,140.4713933,1979,3/29/1979
"Tsuruga, Japan",False,35.6445135,136.0734634,1979,3/30/1979
"Gifu, Japan",True,35.7867449,137.0460777,1979,3/29/1979
"Nagoya, Japan",True,35.1851045,136.8998438,1979,3/27/1979
"Iida, Japan",False,35.5147101,137.8219519,1979,4/1/1979
"Kofu, Japan",True,35.6652481,138.5710441,1979,3/27/1979
"Choshi, Japan",True,35.7345338,140.8272667,1979,3/26/1979
"Tsu, Japan",True,34.7341973,136.5153283,1979,3/30/1979
"Hamamatsu, Japan",False,34.7109786,137.7259431,1979,3/25/1979
"Shizuoka, Japan",True,34.979149,138.38299,1979,3/29/1979
"Tokyo, Japan",True,35.6828387,139.7594549,1979,3/23/1979
"Owase, Japan",False,34.0707815,136.1911394,1979,3/31/1979
"Yokohama, Japan",True,35.444991,139.636768,1979,3/24/1979
"Tateyama, Japan",False,34.9965304,139.8699838,1979,3/31/1979
"Oshima, Japan",False,34.737515,139.400251,1979,3/30/1979
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,1979,3/31/1979
"Hachijojima, Japan",False,33.1024935,139.8076939278656,1979,4/15/1979
"Saigo, Japan",False,32.8728923,130.2439633,1979,4/1/1979
"Matsue, Japan",True,35.468115,133.048768,1979,3/31/1979
"Yonago, Japan",False,35.4276408,133.331459,1979,3/31/1979
"Tottori, Japan",True,35.3555075,133.8678525,1979,3/30/1979
"Toyooka, Japan",False,35.5446737,134.8201126,1979,3/30/1979
"Maizuru, Japan",False,35.4704853,135.34844,1979,3/30/1979
"Hamada, Japan",False,34.8991982,132.0799984,1979,3/28/1979
"Kyoto, Japan",True,35.021041,135.7556075,1979,3/31/1979
"Hikone, Japan",True,35.254276,136.215376,1979,4/2/1979
"Hiroshima, Japan",True,34.3916058,132.4518156,1979,3/29/1979
"Okayama, Japan",True,34.6553944,133.9194595,1979,3/29/1979
"Kobe, Japan",True,34.6932379,135.1943764,1979,3/29/1979
"Osaka, Japan",True,34.6198813,135.490357,1979,3/29/1979
"Sumoto, Japan",False,34.3389909,134.859985,1979,3/28/1979
"Wakayama, Japan",True,34.234617,135.1782181,1979,3/28/1979
"Shionomisaki, Japan",False,33.4377085,135.7549926,1979,4/1/1979
"Nara, Japan",True,34.2963089,135.8816819,1979,3/30/1979
